Index,height,weights
1163,74.24899,150.2167
1164,64.08575,120.2076
1165,67.57977,132.153
1166,69.19395,132.1247
1167,64.48615,119.5029
1168,68.75888,136.7629
1169,68.45184,147.7846
1170,66.44205,145.5992
1171,70.1756,124.9662
1172,67.1386,127.902
1173,66.91548,125.9147
1174,68.63357,109.6821
1175,66.95697,107.7733
1176,69.97351,134.1099
1177,66.92568,134.901
1178,68.76347,139.6364
1179,67.40692,127.0273
1180,65.74615,134.7717
1181,65.88357,99.97124
1182,66.77623,129.4522
1183,66.9622,129.3592
1184,63.46642,103.6594
1185,68.35224,115.7327
1186,64.43147,104.8874
1187,63.52175,131.0054
1188,66.86196,129.0709
1189,65.53651,102.5494
1190,71.82306,133.2257
1191,68.86538,146.3008
1192,70.79207,140.8125
1193,69.02139,132.4618
1194,67.3527,118.8437
1195,66.3294,133.4495
1196,67.75792,134.882
1197,68.64796,129.6789
1198,68.18784,136.7318
1199,71.53978,133.9981
1200,68.58959,128.1324
1201,71.33959,130.2482
1202,67.18757,130.2934
1203,67.70033,128.3208
1204,64.13048,134.0501
1205,69.90087,140.5808
1206,66.72044,115.1936
1207,69.3532,135.8445
1208,69.70788,142.8508
1209,67.73755,143.0931
1210,68.16879,114.9519
1211,71.94697,149.4261
1212,67.37481,132.0558
1213,65.34039,127.0174
1214,65.63768,103.3615
1215,68.91559,125.3216
1216,65.44571,130.6423
1217,68.11726,124.3662
1218,69.52284,140.6019
1219,69.40202,124.229
1220,70.00803,132.9642
1221,68.59817,130.2067
1222,64.76508,106.6241
1223,67.52805,108.9888
1224,66.71974,109.9473
1225,67.94808,124.363
1226,69.09682,131.5021
1227,70.04724,137.4264
1228,67.92097,116.0228
1229,67.99135,117.9061
1230,68.92023,116.7259
1231,66.75149,115.4633
1232,68.07152,129.9734
1233,68.75961,148.9128
1234,70.93048,126.0818
1235,68.29873,115.4952
1236,69.25316,158.7833
1237,68.39327,141.2064
1238,68.48007,129.838
1239,69.47286,137.0682
1240,66.33003,123.2428
1241,66.88679,117.9651
1242,65.20091,102.4998
1243,68.37273,130.6338
1244,67.10601,144.6224
1245,62.64242,100.1982
1246,69.06906,120.2937
1247,71.15727,144.3108
1248,68.93324,114.8805
1249,68.10686,141.5328
1250,64.45765,114.6963
1251,65.96736,121.6607
1252,68.73038,119.3241
1253,70.53564,135.206
1254,67.40711,115.9409
1255,66.11309,123.2264
1256,69.47433,133.0619
1257,70.95476,136.3442
1258,65.56715,124.1401
1259,65.49243,116.2944
1260,68.89342,133.1669
1261,67.59755,137.941
1262,66.1724,133.3173
1263,68.70371,114.2219
1264,65.47651,137.6516
1265,67.72604,131.5375
1266,70.02202,137.2221
1267,69.72107,135.1331
1268,67.90954,113.9257
1269,65.61306,132.5883
1270,71.40631,133.5753
1271,66.27843,106.7793
1272,65.0276,95.18466
1273,65.68922,114.2675
1274,66.85743,126.4804
1275,68.23,126.7087
1276,66.12036,110.9096
1277,71.32591,132.3678
1278,70.2075,133.7174
1279,71.03619,144.0125
1280,68.18528,129.9098
1281,68.99195,106.5697
1282,67.95745,121.9433
1283,69.49971,118.1623
1284,67.12538,106.6739
1285,67.75678,128.444
1286,67.67958,127.4595
1287,64.71984,102.93
1288,69.72873,127.8299
1289,68.50234,139.7868
1290,70.56446,133.2813
1291,66.58715,120.2949
1292,63.80202,102.4047
1293,66.38836,134.2056
1294,66.7895,121.4804
1295,66.99003,108.2574
1296,72.61998,145.8469
1297,67.80601,114.9258
1298,68.63913,124.6757
1299,65.81803,113.619
1300,66.5755,126.2651
1301,66.40067,124.0382
1302,66.75992,120.554
1303,69.02475,124.4235
1304,70.24902,130.1726
1305,70.18308,137.2733
1306,67.63509,126.9051
1307,66.43547,118.2885
1308,67.50559,119.6817
1309,68.19559,134.332
1310,66.32293,120.0364
1311,70.33673,140.2713
1312,67.9766,139.4025
1313,66.07451,105.1086
1314,68.00118,140.3289
1315,65.48497,139.7691
1316,66.99532,118.4896
1317,69.89331,121.8301
1318,68.03229,130.3482
1319,70.00989,138.2214
1320,66.91337,119.9847
1321,71.43101,141.5275
1322,64.42386,128.0746
1323,68.63254,122.6639
1324,70.14808,135.5841
1325,69.94628,158.7993
1326,66.40808,103.1971
1327,65.27161,122.9332
1328,67.02796,119.343
1329,66.333,139.5722
1330,70.05322,124.1145
1331,71.49315,132.5483
1332,67.11911,116.0712
1333,72.52115,162.8737
1334,68.59945,131.1394
1335,66.72202,124.8745
1336,68.33163,123.738
1337,66.52804,119.0115
1338,69.80841,135.4606
1339,70.18855,139.6563
1340,67.70646,120.3449
1341,66.73552,113.0404
1342,68.37589,115.658
1343,68.14008,128.6282
1344,65.33269,96.52385
1345,68.27634,122.6695
1346,69.17767,129.3968
1347,66.47919,128.8422
1348,66.27731,133.0853
1349,67.80211,130.1248
1350,72.66613,138.9119
1351,70.62111,138.9252
1352,67.45131,105.9085
1353,68.51925,135.4393
1354,72.05853,147.3129
1355,64.71472,108.7636
1356,66.49054,128.9625
1357,71.9151,147.7867
1358,68.37932,128.5716
1359,69.44208,127.4285
1360,65.67788,128.9123
1361,67.97944,123.3621
1362,68.18702,122.0501
1363,67.96766,159.6644
1364,67.69418,121.5022
1365,66.85727,124.3686
1366,68.50423,130.5608
1367,66.46892,117.7781
1368,70.53609,147.1473
1369,68.60163,128.6512
1370,67.13712,115.6854
1371,63.82574,104.102
1372,67.39413,122.4406
1373,71.3131,124.6131
1374,67.98003,100.4089
1375,67.8037,131.8038
1376,71.05584,134.7575
1377,70.6785,148.5516
1378,69.45454,151.3435
1379,67.75404,121.4032
1380,66.37759,132.7138
1381,66.90907,118.1243
1382,67.36022,120.412
1383,70.03559,141.4458
1384,74.19488,129.0597
1385,68.44192,129.3121
1386,68.86465,148.5716
1387,66.41874,112.319
1388,68.58215,130.0932
1389,69.01529,123.1712
1390,64.12752,99.36058
1391,72.58824,139.1404
1392,69.53845,131.9771
1393,69.32255,127.7025
1394,67.26117,136.8449
1395,68.8089,126.4916
1396,65.83333,111.1847
1397,69.14631,128.5255
1398,66.76436,123.1419
1399,68.10866,141.374
1400,66.52579,127.0178
1401,66.72267,118.0513
1402,66.66847,115.3536
1403,66.13808,136.9275
1404,68.04169,126.5685
1405,67.37032,129.216
1406,68.37927,142.1694
1407,68.64261,136.578
1408,67.06567,121.962
1409,69.29222,146.9053
1410,69.97624,142.657
1411,68.36664,140.2292
1412,68.2079,109.8398
1413,67.34824,134.8916
1414,65.91384,127.6066
1415,67.37608,108.9719
1416,70.77374,138.4284
1417,72.8469,151.4509
1418,64.95583,130.0036
1419,68.67514,113.0897
1420,68.73548,129.1464
1421,67.33471,133.1919
1422,66.68746,124.866
1423,65.85168,121.4815
1424,70.81582,137.8631
1425,65.09564,125.8314
1426,70.61931,135.3299
1427,67.96031,107.3931
1428,70.68803,144.1915
1429,66.34093,100.5991
1430,71.98092,130.1721
1431,70.17314,140.8988
1432,70.63179,143.6734
1433,64.87469,90.29334
1434,69.62426,130.4148
1435,65.17407,123.8754
1436,69.09608,154.0757
1437,71.81975,137.4948
1438,68.66104,141.8174
1439,67.17895,126.8401
1440,68.00257,131.9545
1441,70.77144,120.9803
1442,68.82564,119.7816
1443,70.04554,127.7472
1444,68.95339,134.2469
1445,64.41355,108.5235
1446,63.82854,125.0611
1447,68.3559,123.0197
1448,69.25516,129.8861
1449,73.38109,154.8178
1450,69.36199,151.9248
1451,70.71977,135.6969
1452,67.59075,127.2047
1453,70.98644,137.876
1454,67.73825,124.4771
1455,71.10527,154.6002
1456,71.95975,134.0699
1457,65.74155,117.4639
1458,65.64344,128.3519
1459,68.37038,118.1031
1460,70.50701,127.8238
1461,66.43263,129.914
1462,66.60278,131.3221
1463,68.03472,128.1544
1464,69.83384,122.8347
1465,68.22043,143.5868
1466,67.78035,106.5681
1467,67.1894,124.9457
1468,66.17013,113.6761
1469,65.98555,105.4988
1470,70.37458,125.3804
1471,66.98272,120.0159
1472,69.07135,135.0513
1473,64.39778,112.0501
1474,70.30031,126.6445
1475,68.46686,126.7371
1476,68.07287,138.6844
1477,69.65267,143.346
1478,67.85116,124.6758
1479,68.81195,119.2154
1480,68.88093,129.5162
1481,71.2914,141.2136
1482,64.93822,124.9304
1483,64.39593,117.6936
1484,67.61191,128.117
1485,65.36431,125.507
1486,68.57192,139.9115
1487,69.63015,132.5572
1488,64.66196,129.5233
1489,71.18005,139.3905
1490,65.6959,121.712
1491,66.05318,122.7607
1492,67.04924,117.4026
1493,68.42541,135.9146
1494,68.54306,123.838
1495,65.95454,102.8468
1496,66.95297,119.3281
1497,64.91704,104.4281
1498,66.59452,129.2376
1499,68.17706,138.2296
1500,69.573,138.6461
1501,71.65878,130.4121
1502,65.06775,124.4317
1503,66.85523,127.9011
1504,67.84366,125.2683
1505,69.22848,121.1672
1506,69.75159,128.1437
1507,67.48764,121.494
1508,68.12465,129.3746
1509,68.50207,127.4765
1510,67.50188,113.1406
1511,68.83511,132.5812
1512,65.40895,110.5741
1513,68.31175,139.194
1514,68.78411,128.757
1515,65.39974,132.9714
1516,66.754,125.0153
1517,65.37482,95.80713
1518,70.65043,152.9084
1519,70.97634,121.217
1520,66.75895,127.448
1521,66.26857,120.2754
1522,67.34174,127.4945
1523,67.39093,111.026
1524,71.04158,153.5447
1525,63.7418,110.9415
1526,66.91954,121.0967
1527,65.84956,123.5086
1528,67.03723,116.363
1529,67.92717,134.9384
1530,66.72742,113.8451
1531,66.34696,113.0531
1532,66.53015,127.5692
1533,68.60951,125.1506
1534,66.11208,115.4493
1535,67.01143,138.9409
1536,70.45763,133.292
1537,65.3277,130.5079
1538,67.28212,114.2578
1539,70.37548,137.6167
1540,68.04608,114.5218
1541,70.36839,139.4884
1542,68.38089,124.6962
1543,67.78852,130.045
1544,69.77907,141.782
1545,69.59613,125.4556
1546,67.9806,119.1796
1547,65.84256,107.0361
1548,66.99247,125.3591
1549,63.54764,115.7565
1550,71.50943,128.7986
1551,69.94093,129.3747
1552,71.21029,145.662
1553,71.56281,123.6062
1554,65.31159,124.6278
1555,65.18491,122.7439
1556,65.25283,120.2892
1557,67.46596,128.6295
1558,67.27426,111.5271
1559,64.97376,117.7437
1560,64.60687,109.4645
1561,69.736,132.9405
1562,67.7749,124.1881
1563,69.30528,136.8094
1564,71.38338,143.1901
1565,65.60915,117.3002
1566,66.23041,130.8166
1567,66.53307,137.4417
1568,67.51649,128.97
1569,67.72325,114.6422
1570,68.57113,138.4685
1571,66.23808,123.19
1572,67.75308,121.9934
1573,68.2829,149.3778
1574,68.40175,137.21
1575,66.09433,138.6653
1576,70.03545,118.8309
1577,65.46717,116.7297
1578,66.46693,131.5675
1579,67.85512,129.5762
1580,70.36596,131.4946
1581,68.09483,125.1984
1582,70.06267,131.8467
1583,67.65661,121.0286
1584,69.08508,121.8685
1585,68.40932,147.9118
1586,69.12972,130.6309
1587,67.97094,139.9751
1588,67.62895,126.6522
1589,66.80442,116.7992
1590,68.57388,132.4308
1591,67.45375,130.6493
1592,68.6366,132.6351
1593,65.92344,124.4934
1594,70.69799,129.6396
1595,68.09362,131.2952
1596,69.50493,121.3845
1597,67.03953,116.8423
1598,69.04839,143.4353
1599,70.66314,140.0996
1600,67.94574,127.1524
1601,68.5127,116.4033
1602,68.81282,145.5938
1603,67.15097,136.0613
1604,68.34367,126.2249
1605,67.38561,130.9905
1606,64.88607,131.7105
1607,65.5339,125.1818
1608,69.3919,147.0456
1609,66.46889,109.3503
1610,63.25683,120.7578
1611,67.61546,112.4772
1612,69.88085,138.4517
1613,70.15703,136.7186
1614,70.61107,136.0144
1615,71.3845,148.7104
1616,66.53779,120.4476
1617,71.05961,133.5431
1618,67.63928,140.0484
1619,63.8441,129.0091
1620,66.79275,121.0921
1621,68.61061,125.6694
1622,70.40975,117.6691
1623,65.20379,133.959
1624,69.08499,121.968
1625,68.29678,135.3754
1626,65.83832,111.6269
1627,67.18313,117.3099
1628,67.87544,131.75
1629,67.51672,130.3517
1630,67.98827,124.7463
1631,70.33848,127.5476
1632,67.29728,118.5713
1633,65.95685,118.7344
1634,65.2832,117.239
1635,71.86035,127.4872
1636,67.32069,128.9596
1637,68.52503,147.7036
1638,69.74627,132.158
1639,65.75926,129.6624
1640,67.26104,142.583
1641,67.59186,123.1966
1642,65.54701,114.619
1643,70.57745,134.1679
1644,64.93595,129.3978
1645,69.85715,133.0797
1646,70.81884,130.0722
1647,68.30112,139.2852
1648,67.54828,131.5521
1649,71.89737,135.3276
1650,68.81871,130.5668
1651,68.57948,144.8947
1652,66.01716,121.8662
1653,67.25756,110.649
1654,70.5545,150.0971
1655,66.29452,123.8581
1656,68.57082,128.4226
1657,68.60497,125.197
1658,67.99508,129.7427
1659,66.12931,125.7215
1660,66.41232,132.001
1661,68.42482,140.054
1662,66.80813,114.1178
1663,67.72371,116.1322
1664,70.99035,117.7071
1665,67.56098,131.2855
1666,69.12684,113.6105
1667,67.97635,144.7629
1668,66.30036,141.6047
1669,69.30957,140.0213
1670,65.63213,108.4237
1671,66.22333,117.2512
1672,66.74595,126.77
1673,69.66252,135.074
1674,68.21548,132.0189
1675,69.28403,109.2101
1676,69.64359,127.8589
1677,71.48035,122.0737
1678,69.37451,137.6851
1679,65.19039,127.5918
1680,64.02516,111.5819
1681,66.58522,121.3966
1682,65.81355,138.8427
1683,66.10408,116.5048
1684,68.56408,137.4424
1685,67.89191,121.9768
1686,71.42475,116.8105
1687,65.98772,126.0482
1688,70.95594,114.7284
1689,64.37344,126.7487
1690,69.76692,131.342
1691,66.46755,119.0926
1692,67.76109,137.8646
1693,71.17728,129.5914
1694,67.31413,128.105
1695,70.22181,137.4504
1696,69.28985,129.6324
1697,66.35778,133.4823
1698,69.27648,124.7911
1699,66.3778,113.9428
1700,63.24012,116.8399
1701,69.18211,138.7521
1702,69.11432,125.4607
1703,67.48024,130.5948
1704,69.75327,134.2699
1705,69.62313,143.4724
1706,65.95463,142.254
1707,68.89125,139.8464
1708,67.23829,132.4897
1709,67.73728,138.5529
1710,68.72443,123.1153
1711,65.20195,132.6998
1712,66.2865,106.6149
1713,68.01878,134.9917
1714,66.89261,130.92
1715,67.79814,122.4887
1716,66.6555,136.0645
1717,69.77338,119.5334
1718,68.42446,117.7405
1719,65.55531,115.5734
1720,68.34513,104.7006
1721,66.26115,123.6592
1722,66.40599,138.5289
1723,68.64386,132.2257
1724,68.70476,117.2914
1725,68.03119,141.6933
1726,66.25774,129.6313
1727,64.0967,94.51219
1728,67.0669,120.6412
1729,65.80509,121.3762
1730,68.05092,133.2667
1731,67.52718,127.9032
1732,66.35888,123.3962
1733,70.87196,136.9675
1734,68.29448,114.1357
1735,67.0344,118.0845
1736,70.91179,121.8608
1737,68.77458,145.5199
1738,68.8064,128.9862
1739,66.80841,110.4729
1740,65.02676,126.9126
1741,71.83389,141.1132
1742,67.41125,138.183
1743,68.8635,132.6335
1744,66.39633,127.2025
1745,67.90122,146.2561
1746,69.04019,141.6517
1747,66.26552,126.5209
1748,68.4645,121.554
1749,66.8815,116.5904
1750,71.36376,139.0275
1751,66.06344,116.2031
1752,66.64834,115.7431
1753,67.3297,116.8138
1754,68.20575,138.6574
1755,69.59793,108.5229
1756,67.50819,133.6747
1757,68.00385,128.0916
1758,69.51431,128.6687
1759,68.00582,115.4484
1760,67.59357,125.0018
1761,69.78942,136.4816
1762,72.36491,121.9301
1763,68.13393,126.8874
1764,67.83776,119.9595
1765,68.87619,142.2743
1766,66.04124,129.9792
1767,65.81569,131.1604
1768,69.22762,128.8601
1769,64.72395,111.9433
1770,68.48588,132.3867
1771,68.28041,134.2844
1772,65.5087,127.6919
1773,66.73361,114.5415
1774,69.20114,138.1499
1775,71.44618,140.358
1776,70.08869,125.9099
1777,69.6745,134.4383
1778,71.68575,136.6572
1779,71.09849,123.5248
1780,67.65215,130.345
1781,70.41131,149.8413
1782,68.33638,115.5647
1783,64.72321,109.6661
1784,64.6035,108.8823
1785,66.92416,112.3914
1786,68.46553,130.0139
1787,67.19789,136.8066
1788,67.78929,111.1892
1789,66.6783,119.3179
1790,67.38496,120.1224
1791,68.00018,124.093
1792,65.27378,117.8442
1793,69.14142,142.1545
1794,67.46178,122.3342
1795,68.87277,115.7081
1796,68.02365,136.5833
1797,70.33914,120.5965
1798,68.05498,121.269
1799,66.63059,133.5937
1800,66.23781,127.541
1801,70.68625,139.1153
1802,67.92487,140.4052
1803,67.98283,124.3543
1804,67.83966,136.9707
1805,70.87256,136.9799
1806,68.67371,129.9913
1807,65.63433,113.6199
1808,66.98566,127.6126
1809,69.39665,117.966
1810,67.97483,127.2407
1811,69.02449,123.8412
1812,65.06479,121.2687
1813,68.67376,118.5378
1814,67.57063,115.4182
1815,66.86965,131.2651
1816,66.42749,110.3212
1817,68.42186,129.2128
1818,69.83543,140.8802
1819,66.38544,121.1068
1820,69.67951,134.4281
1821,66.10079,116.2489
1822,65.82617,117.8009
1823,68.71368,126.455
1824,71.38503,137.1076
1825,69.73254,152.1776
1826,68.37367,128.6175
1827,65.05453,113.9725
1828,64.38195,105.9582
1829,69.22384,134.3052
1830,66.67906,132.4565
1831,69.15689,134.3756
1832,67.53215,146.8833
1833,70.71198,131.2724
1834,69.06844,132.9619
1835,66.36641,140.4684
1836,69.74416,144.838
1837,69.72221,129.261
1838,67.005,138.036
1839,68.39904,125.5747
1840,65.72237,129.4743
1841,70.41527,129.4677
1842,66.08413,105.1944
1843,66.34093,125.2679
1844,65.25134,128.237
1845,67.53562,123.3362
1846,68.21037,110.8623
1847,67.41542,114.4586
1848,69.8279,137.2435
1849,66.30495,125.8706
1850,69.06175,140.8451
1851,69.64603,131.2554
1852,70.75572,140.12
1853,67.51414,138.8613
1854,67.50856,117.374
1855,67.30225,109.9978
1856,67.76966,129.4122
1857,70.13058,135.1643
1858,66.28125,108.1378
1859,72.48112,146.3046
1860,66.93464,127.6499
1861,67.24385,133.5096
1862,69.30013,124.8396
1863,71.68649,123.4209
1864,69.69329,125.1731
1865,68.22858,116.5013
1866,70.77195,124.5635
1867,69.63875,132.8562
1868,67.5239,124.2136
1869,70.26869,137.6254
1870,67.32622,112.2365
1871,65.82766,117.92
1872,67.28046,107.1366
1873,68.47687,127.8631
1874,66.16499,119.5914
1875,71.12585,129.7663
1876,67.51094,126.2753
1877,67.98365,120.6916
1878,70.76255,147.2496
1879,68.13751,123.8089
1880,69.7139,124.9097
1881,69.28011,129.2576
1882,67.72134,133.2142
1883,71.35771,134.9818
1884,65.01169,115.4612
1885,66.57282,114.2201
1886,66.2121,126.4372
1887,68.42587,121.5315
1888,68.25899,137.3384
1889,71.66231,130.1496
1890,70.73674,149.3463
1891,68.81489,131.8088
1892,67.8052,124.5172
1893,67.28023,124.094
1894,75.1528,146.9701
1895,70.18385,135.8346
1896,70.11018,121.4131
1897,67.55479,131.3549
1898,65.19685,135.1309
1899,71.09811,141.27
1900,63.42211,106.4187
1901,69.87338,140.1507
1902,67.2773,140.0055
1903,66.189,124.8413
1904,65.71651,134.9238
1905,68.09428,136.0939
1906,69.12266,133.6055
1907,69.44989,114.209
1908,67.09671,144.4419
1909,68.50605,127.578
1910,68.14059,114.5292
1911,66.53479,118.9804
1912,67.30796,118.8584
1913,66.46388,114.4406
1914,68.23072,117.1258
1915,70.06314,139.3579
1916,69.26881,141.7621
1917,70.1554,117.3159
1918,66.0776,136.9107
1919,68.95747,130.915
1920,66.76727,124.4251
1921,69.8097,141.0605
1922,67.93231,125.3143
1923,69.44794,151.3939
1924,71.14183,118.1643
1925,66.84818,114.446
1926,67.75431,118.5776
1927,70.83193,129.1185
1928,69.21843,126.5898
1929,68.20571,133.0472
1930,67.32344,133.0028
1931,67.46411,130.5289
1932,67.70673,110.4494
1933,68.5877,131.6199
1934,70.18028,142.8787
1935,69.85138,137.0263
1936,68.82396,141.9518
1937,68.58454,123.7734
1938,66.17491,121.7871
1939,68.29599,112.7853
1940,66.01446,121.0144
1941,70.42725,124.4965
1942,65.95003,125.2296
1943,67.28507,121.1903
1944,70.23598,140.1737
1945,66.37594,136.5133
1946,65.72229,124.2645
1947,72.69022,150.1384
1948,65.52858,107.7887
1949,68.71508,128.8673
1950,69.34245,133.2224
1951,67.38242,125.7706
1952,68.05083,130.8925
1953,69.86498,151.5925
1954,64.51717,114.9571
1955,69.20595,139.6118
1956,67.98607,127.7814
1957,70.14776,139.3701
1958,70.4986,130.907
1959,66.86758,134.945
1960,68.64908,104.7127
1961,67.91149,113.4475
1962,69.24385,116.3492
1963,64.48072,109.5586
1964,71.64447,126.9269
1965,70.04642,146.8967
1966,68.12343,126.8031
1967,65.23383,122.345
1968,68.27239,127.8701
1969,66.17894,124.9103
1970,65.83059,123.0154
1971,65.62889,107.4306
1972,70.92752,111.6473
1973,69.29069,130.6183
1974,69.91684,132.766
1975,72.73301,125.9357
1976,68.44904,113.1008
1977,66.49335,123.1309
1978,72.21533,122.7007
1979,69.53524,139.1563
1980,64.79882,122.5688
1981,67.38254,126.915
1982,67.65345,131.7026
1983,70.01257,144.6798
1984,66.05945,133.332
1985,65.21051,109.8084
1986,68.39529,132.9511
1987,63.99095,123.6623
1988,70.31847,120.0304
1989,70.15159,123.1364
1990,68.01671,122.7495
1991,68.06098,125.8274
1992,66.98618,117.2347
1993,68.8061,142.7741
1994,70.30067,114.5538
1995,65.68106,111.1723
1996,69.27665,141.7056
1997,71.68898,126.5743
1998,67.17092,148.2722
1999,69.24215,132.6836
2000,68.73563,126.8221
2001,69.00812,125.4763
2002,68.69462,130.1342
2003,68.53874,123.2715
2004,67.68634,129.9806
2005,69.60608,138.6734
2006,68.91393,130.7056
2007,66.17148,113.3707
2008,67.46209,139.6833
2009,72.83513,148.8002
2010,64.01976,90.91793
2011,68.02868,123.7533
2012,68.51623,132.4995
2013,70.88524,131.3128
2014,65.29862,116.5172
2015,65.7635,109.1144
2016,65.46143,129.339
2017,65.99098,114.6394
2018,65.57951,136.1447
2019,69.70616,144.5925
2020,66.1974,107.9777
2021,68.23074,122.0759
2022,65.97964,123.3232
2023,71.26857,133.6208
2024,72.01497,159.2724
